PlaceId,GeoArea,MappedUser,assigned_wk,AssignedTeam
83360,West Pullman,JonesJ,3,CNH-Altgeld
79115,Hyde Park,TripathiA,3,HPNC
29678,Austin,WilliamsM,3,BUILD Chicago
61198,Hyde Park,TripathiA,3,HPNC
29665,Austin,SantanaL,3,BUILD Chicago
61297,West Pullman,TuJul,3,CNH-Altgeld
83039,West Pullman,JonesJ,3,CNH-Altgeld
62805,Hyde Park,TripathiA,3,HPNC
65462,Gage Park,WrightA,3,NWDC
71160,Hyde Park,TripathiA,3,HPNC
72984,North Lawndale,SavageM,3,Sinai
31493,Washington Heights,D2F FC Team,3,D2F FC Team
70990,Washington Heights,D2F FC Team,3,D2F FC Team
65050,Hyde Park,TripathiA,3,HPNC
76194,Washington Heights,D2F FC Team,3,D2F FC Team
78840,West Pullman,TuJul,3,CNH-Altgeld
75649,North Lawndale,SavageM,3,Sinai
82240,Hyde Park,TripathiA,3,HPNC
76824,Washington Heights,D2F FC Team,3,D2F FC Team
76367,North Lawndale,SavageM,3,Sinai
82623,Gage Park,CiprianoG,3,NWDC
35073,Austin,SantanaL,3,BUILD Chicago
81718,Washington Heights,D2F FC Team,3,D2F FC Team
69723,North Lawndale,SavageM,3,Sinai
62418,Hyde Park,TripathiA,3,HPNC
75554,West Pullman,TuJul,3,CNH-Altgeld
35076,Austin,WilliamsM,3,BUILD Chicago
67945,Washington Heights,D2F FC Team,3,D2F FC Team
75608,Washington Heights,D2F FC Team,3,D2F FC Team
62045,Hyde Park,TripathiA,3,HPNC
35083,Austin,WilliamsM,3,BUILD Chicago
35200,Austin,SantanaL,3,BUILD Chicago
63301,North Lawndale,SavageM,3,Sinai
74175,Gage Park,CiprianoG,3,NWDC
72099,Hyde Park,TripathiA,3,HPNC
75720,Washington Heights,D2F FC Team,3,D2F FC Team
82014,Washington Heights,D2F FC Team,3,D2F FC Team
76837,Washington Heights,D2F FC Team,3,D2F FC Team
83161,West Pullman,JonesJ,3,CNH-Altgeld
82231,Hyde Park,TripathiA,3,HPNC
66985,Gage Park,CiprianoG,3,NWDC
77404,West Pullman,JonesJ,3,CNH-Altgeld
35080,Austin,SantanaL,3,BUILD Chicago
82334,Hyde Park,TripathiA,3,HPNC
72068,Washington Heights,D2F FC Team,3,D2F FC Team
81248,Washington Heights,D2F FC Team,3,D2F FC Team
78412,Washington Heights,D2F FC Team,3,D2F FC Team
31487,Washington Heights,D2F FC Team,3,D2F FC Team
80816,Gage Park,CiprianoG,3,NWDC
71116,Hyde Park,TripathiA,3,HPNC
79693,Gage Park,CiprianoG,3,NWDC
77602,Washington Heights,D2F FC Team,3,D2F FC Team
72902,Washington Heights,D2F FC Team,3,D2F FC Team
32100,West Pullman,JonesJ,3,CNH-Altgeld
32093,West Pullman,TuJul,3,CNH-Altgeld
71145,Hyde Park,TripathiA,3,HPNC
32196,West Pullman,JonesJ,3,CNH-Altgeld
71161,Hyde Park,TripathiA,3,HPNC
32297,West Pullman,TuJul,3,CNH-Altgeld
32321,West Pullman,JonesJ,3,CNH-Altgeld
32191,West Pullman,JonesJ,3,CNH-Altgeld
61203,Hyde Park,TripathiA,3,HPNC
32094,West Pullman,TuJul,3,CNH-Altgeld
32226,West Pullman,JonesJ,3,CNH-Altgeld
32301,West Pullman,TuJul,3,CNH-Altgeld
70543,Hyde Park,TripathiA,3,HPNC
32091,West Pullman,JonesJ,3,CNH-Altgeld
32332,West Pullman,TuJul,3,CNH-Altgeld
32095,West Pullman,JonesJ,3,CNH-Altgeld
68573,Gage Park,CiprianoG,3,NWDC
69068,Hyde Park,TripathiA,3,HPNC
64181,Gage Park,CiprianoG,3,NWDC
79822,Gage Park,WrightA,3,NWDC
71155,Hyde Park,TripathiA,3,HPNC
76947,Hyde Park,TripathiA,3,HPNC
72217,Gage Park,AlzamliA,3,NWDC
73844,Hyde Park,TripathiA,3,HPNC
74576,Gage Park,CiprianoG,3,NWDC
66086,Gage Park,CiprianoG,3,NWDC
83101,North Lawndale,SavageM,3,Sinai
80485,North Lawndale,SavageM,3,Sinai
73746,Hyde Park,TripathiA,3,HPNC
68575,Gage Park,CiprianoG,3,NWDC
68014,Gage Park,AlzamliA,3,NWDC
81979,North Lawndale,SavageM,3,Sinai
64303,Calumet Heights,JonesJ,3,CNH-Altgeld
73456,North Lawndale,SavageM,3,Sinai
65594,North Lawndale,SavageM,3,Sinai
78739,North Lawndale,SavageM,3,Sinai
80538,Calumet Heights,JonesJ,3,CNH-Altgeld
72232,Hyde Park,TripathiA,3,HPNC
77082,Calumet Heights,JonesJ,3,CNH-Altgeld
82284,Hyde Park,TripathiA,3,HPNC
73709,West Pullman,JonesJ,3,CNH-Altgeld
67663,Gage Park,CiprianoG,3,NWDC
82308,Hyde Park,TripathiA,3,HPNC
68189,West Pullman,TuJul,3,CNH-Altgeld
62017,West Pullman,JonesJ,3,CNH-Altgeld
81863,West Pullman,JonesJ,3,CNH-Altgeld
71504,West Pullman,TuJul,3,CNH-Altgeld
82309,Hyde Park,TripathiA,3,HPNC
80832,West Pullman,TuJul,3,CNH-Altgeld
62358,Gage Park,CiprianoG,3,NWDC
82258,Hyde Park,TripathiA,3,HPNC
68467,Gage Park,WrightA,3,NWDC
82280,Hyde Park,TripathiA,3,HPNC
70274,Gage Park,CiprianoG,3,NWDC
82716,Gage Park,AlzamliA,3,NWDC
66824,Gage Park,CiprianoG,3,NWDC
66251,Gage Park,AlzamliA,3,NWDC
78717,Hyde Park,TripathiA,3,HPNC
82253,Hyde Park,GhdeyY,3,HPNC
68909,Gage Park,CiprianoG,3,NWDC
79404,Hyde Park,GhdeyY,3,HPNC
78625,Hyde Park,GhdeyY,3,HPNC
81287,Hyde Park,GhdeyY,3,HPNC
81353,Hyde Park,GhdeyY,3,HPNC
34787,Gage Park,WrightA,3,NWDC
62674,Gage Park,AlzamliA,3,NWDC
72019,Gage Park,WrightA,3,NWDC
74521,Gage Park,WrightA,3,NWDC
77228,Gage Park,WrightA,3,NWDC
66831,Gage Park,AlzamliA,3,NWDC
69433,Gage Park,AlzamliA,3,NWDC
69984,East Side,LanierA,3,Claretian Associates
79732,East Side,LanierA,3,Claretian Associates
70086,East Side,LanierA,3,Claretian Associates
79796,East Side,LanierA,3,Claretian Associates
86349,Near West Side,WrightA,3,NWDC
80251,East Side,LanierA,3,Claretian Associates
80250,East Side,LanierA,3,Claretian Associates
29203,Austin,WilliamsM,3,BUILD Chicago
29209,Austin,WilliamsM,3,BUILD Chicago
71950,East Side,LanierA,3,Claretian Associates
29212,Austin,WilliamsM,3,BUILD Chicago
65960,East Side,LanierA,3,Claretian Associates
64498,East Side,CortezJ,3,Claretian Associates
29188,Austin,SantanaL,3,BUILD Chicago
83235,East Side,CortezJ,3,Claretian Associates
63074,East Side,CortezJ,3,Claretian Associates
86348,Near West Side,CiprianoG,3,NWDC
64988,East Side,CortezJ,3,Claretian Associates
29190,Austin,SantanaL,3,BUILD Chicago
80907,East Side,WashingtonM,3,Claretian Associates
67824,East Side,CortezJ,3,Claretian Associates
69166,East Side,CortezJ,3,Claretian Associates
86347,Near West Side,CiprianoG,3,NWDC
80803,East Side,CortezJ,3,Claretian Associates
87353,Near West Side,AlzamliA,3,NWDC
70608,West Englewood,HartmanM,3,GAGDC
78856,East Side,CortezJ,3,Claretian Associates
65894,East Side,LanierA,3,Claretian Associates
29163,Austin,SantanaL,3,BUILD Chicago
62784,East Side,CortezJ,3,Claretian Associates
64205,East Side,LanierA,3,Claretian Associates
87352,Near West Side,AlzamliA,3,NWDC
86345,Near West Side,CiprianoG,3,NWDC
71427,East Side,CortezJ,3,Claretian Associates
34877,Austin,SantanaL,3,BUILD Chicago
71087,West Englewood,HartmanM,3,GAGDC
74035,East Side,CortezJ,3,Claretian Associates
87351,Near West Side,AlzamliA,3,NWDC
69005,East Side,CortezJ,3,Claretian Associates
29152,Austin,SantanaL,3,BUILD Chicago
81357,East Side,WashingtonM,3,Claretian Associates
75140,East Side,CortezJ,3,Claretian Associates
81617,East Side,LanierA,3,Claretian Associates
67827,East Side,CortezJ,3,Claretian Associates
73530,East Side,CortezJ,3,Claretian Associates
70744,East Side,CortezJ,3,Claretian Associates
86346,Near West Side,CiprianoG,3,NWDC
29146,Austin,SantanaL,3,BUILD Chicago
78559,East Side,WashingtonM,3,Claretian Associates
67817,East Side,CortezJ,3,Claretian Associates
83191,East Side,CortezJ,3,Claretian Associates
87354,Near West Side,AlzamliA,3,NWDC
79831,East Side,WashingtonM,3,Claretian Associates
86344,Near West Side,CiprianoG,3,NWDC
29260,Austin,WilliamsM,3,BUILD Chicago
68397,East Side,LanierA,3,Claretian Associates
29121,Austin,SantanaL,3,BUILD Chicago
78059,West Englewood,HallK,3,GAGDC
29117,Austin,SantanaL,3,BUILD Chicago
76497,East Side,CortezJ,3,Claretian Associates
83571,East Side,CortezJ,3,Claretian Associates
62048,West Englewood,HallK,3,GAGDC
29116,Austin,SantanaL,3,BUILD Chicago
81918,West Englewood,HallK,3,GAGDC
34865,Austin,WilliamsM,3,BUILD Chicago
67339,East Side,CortezJ,3,Claretian Associates
33392,West Englewood,HartmanM,3,GAGDC
33498,West Englewood,HartmanM,3,GAGDC
29269,Austin,WilliamsM,3,BUILD Chicago
68757,West Englewood,HallK,3,GAGDC
33674,West Englewood,HartmanM,3,GAGDC
62229,East Side,CortezJ,3,Claretian Associates
86340,Near West Side,CiprianoG,3,NWDC
63565,East Side,CortezJ,3,Claretian Associates
81642,Brighton Park,CalderonD,3,Enlace Chicago
66338,Brighton Park,CalderonD,3,Enlace Chicago
68423,East Side,WashingtonM,3,Claretian Associates
62988,East Side,CortezJ,3,Claretian Associates
75929,East Side,LanierA,3,Claretian Associates
29268,Austin,WilliamsM,3,BUILD Chicago
62849,East Side,WashingtonM,3,Claretian Associates
76492,East Side,CortezJ,3,Claretian Associates
81992,East Side,WashingtonM,3,Claretian Associates
62553,West Englewood,HallK,3,GAGDC
69722,East Side,WashingtonM,3,Claretian Associates
73723,East Side,LanierA,3,Claretian Associates
68512,East Side,CortezJ,3,Claretian Associates
79794,East Side,CortezJ,3,Claretian Associates
71966,Brighton Park,PallaresA,3,Enlace Chicago
66255,Brighton Park,PallaresA,3,Enlace Chicago
72280,East Side,WashingtonM,3,Claretian Associates
62902,East Side,LanierA,3,Claretian Associates
29082,Austin,SantanaL,3,BUILD Chicago
34869,Austin,WilliamsM,3,BUILD Chicago
73091,East Side,CortezJ,3,Claretian Associates
70645,Brighton Park,PallaresA,3,Enlace Chicago
33508,West Englewood,HartmanM,3,GAGDC
75675,East Side,CortezJ,3,Claretian Associates
34872,Austin,WilliamsM,3,BUILD Chicago
78767,East Side,CortezJ,3,Claretian Associates
68302,Brighton Park,PallaresA,3,Enlace Chicago
73562,Brighton Park,CalderonD,3,Enlace Chicago
30584,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
77446,Brighton Park,SanchezG,3,Enlace Chicago
67774,East Side,WashingtonM,3,Claretian Associates
71418,East Side,LanierA,3,Claretian Associates
70378,East Side,CortezJ,3,Claretian Associates
34870,Austin,WilliamsM,3,BUILD Chicago
62330,Brighton Park,PallaresA,3,Enlace Chicago
30530,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
73092,East Side,CortezJ,3,Claretian Associates
29065,Austin,SantanaL,3,BUILD Chicago
29302,Austin,WilliamsM,3,BUILD Chicago
30521,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
62959,East Side,LanierA,3,Claretian Associates
82173,East Side,CortezJ,3,Claretian Associates
78960,Brighton Park,SanchezG,3,Enlace Chicago
33506,West Englewood,HartmanM,3,GAGDC
83452,Brighton Park,PallaresA,3,Enlace Chicago
29061,Austin,SantanaL,3,BUILD Chicago
64454,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
78497,East Side,CortezJ,3,Claretian Associates
68005,East Side,CortezJ,3,Claretian Associates
30524,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
34879,Austin,SantanaL,3,BUILD Chicago
67991,Brighton Park,PallaresA,3,Enlace Chicago
74097,East Side,CortezJ,3,Claretian Associates
71796,East Side,CortezJ,3,Claretian Associates
33437,West Englewood,HartmanM,3,GAGDC
30450,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
33393,West Englewood,HartmanM,3,GAGDC
75368,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
72934,East Side,WashingtonM,3,Claretian Associates
72401,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
75086,Brighton Park,PallaresA,3,Enlace Chicago
34878,Austin,SantanaL,3,BUILD Chicago
71230,Brighton Park,PallaresA,3,Enlace Chicago
78441,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
83333,East Side,CortezJ,3,Claretian Associates
76400,East Side,WashingtonM,3,Claretian Associates
86335,Near West Side,CiprianoG,3,NWDC
30522,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
82475,East Side,WashingtonM,3,Claretian Associates
67108,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
29756,Austin,OliveK,3,BUILD Chicago
76085,South Shore,OdeyaleR,3,Claretian Associates
29030,Austin,SantanaL,3,BUILD Chicago
30923,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
76546,East Side,WashingtonM,3,Claretian Associates
29008,Austin,SantanaL,3,BUILD Chicago
30567,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
29002,Austin,SantanaL,3,BUILD Chicago
62372,East Side,WashingtonM,3,Claretian Associates
76976,East Side,LanierA,3,Claretian Associates
78006,South Shore,OdeyaleR,3,Claretian Associates
29032,Austin,SantanaL,3,BUILD Chicago
64438,South Shore,OdeyaleR,3,Claretian Associates
78137,Brighton Park,PallaresA,3,Enlace Chicago
74499,East Side,CortezJ,3,Claretian Associates
76181,East Side,LanierA,3,Claretian Associates
77812,East Side,CortezJ,3,Claretian Associates
77826,East Side,CortezJ,3,Claretian Associates
76229,East Side,WashingtonM,3,Claretian Associates
62031,East Side,LanierA,3,Claretian Associates
29011,Austin,SantanaL,3,BUILD Chicago
79597,East Side,CortezJ,3,Claretian Associates
80968,Brighton Park,SanchezG,3,Enlace Chicago
76521,East Side,WashingtonM,3,Claretian Associates
76999,Brighton Park,PallaresA,3,Enlace Chicago
61299,Brighton Park,SanchezG,3,Enlace Chicago
74618,East Side,WashingtonM,3,Claretian Associates
82211,East Side,CortezJ,3,Claretian Associates
62884,South Shore,OdeyaleR,3,Claretian Associates
61674,East Side,WashingtonM,3,Claretian Associates
77873,East Side,LanierA,3,Claretian Associates
72190,Brighton Park,PallaresA,3,Enlace Chicago
83442,West Elsdon,GhdeyY,3,HPNC
75818,Brighton Park,PallaresA,3,Enlace Chicago
30595,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
29344,Austin,WilliamsM,3,BUILD Chicago
80063,East Side,CortezJ,3,Claretian Associates
83124,Brighton Park,PallaresA,3,Enlace Chicago
72402,West Elsdon,GhdeyY,3,HPNC
66462,Beverly,GipsonA,3,Ariel - Dem2Fem
71682,Brighton Park,PallaresA,3,Enlace Chicago
80311,West Elsdon,CaraballoG,3,HPNC
30383,South Shore,OdeyaleR,3,Claretian Associates
73333,East Side,LanierA,3,Claretian Associates
68029,East Side,CortezJ,3,Claretian Associates
28981,Austin,SantanaL,3,BUILD Chicago
65363,West Elsdon,TripathiA,3,HPNC
70650,South Shore,OdeyaleR,3,Claretian Associates
28976,Austin,SantanaL,3,BUILD Chicago
62503,Brighton Park,CalderonD,3,Enlace Chicago
74732,West Elsdon,TripathiA,3,HPNC
62923,Brighton Park,PallaresA,3,Enlace Chicago
29742,Austin,OliveK,3,BUILD Chicago
65756,West Englewood,HartmanM,3,GAGDC
73001,Brighton Park,PallaresA,3,Enlace Chicago
65398,East Side,CortezJ,3,Claretian Associates
30543,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
65805,North Lawndale,SavageM,3,Sinai
78644,East Side,LanierA,3,Claretian Associates
74252,Brighton Park,PallaresA,3,Enlace Chicago
29371,Austin,WilliamsM,3,BUILD Chicago
62055,East Side,LanierA,3,Claretian Associates
64635,Beverly,GipsonA,3,Ariel - Dem2Fem
64338,Brighton Park,PallaresA,3,Enlace Chicago
73236,East Side,LanierA,3,Claretian Associates
80486,West Englewood,HallK,3,GAGDC
29720,Austin,OliveK,3,BUILD Chicago
63022,Beverly,GipsonA,3,Ariel - Dem2Fem
76478,North Lawndale,SavageM,3,Sinai
73752,East Side,LanierA,3,Claretian Associates
82906,Beverly,GrabowskiN,3,Nicole - Dem2Fem
82526,Beverly,GipsonA,3,Ariel - Dem2Fem
72142,Brighton Park,PallaresA,3,Enlace Chicago
28975,Austin,SantanaL,3,BUILD Chicago
63748,East Side,LanierA,3,Claretian Associates
72673,South Shore,OdeyaleR,3,Claretian Associates
61287,East Side,LanierA,3,Claretian Associates
65806,North Lawndale,SavageM,3,Sinai
83435,Beverly,GipsonA,3,Ariel - Dem2Fem
73395,Beverly,GipsonA,3,Ariel - Dem2Fem
76632,North Lawndale,SavageM,3,Sinai
30557,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
74123,East Side,LanierA,3,Claretian Associates
33103,West Englewood,LumumbaA,3,GAGDC
86322,Near West Side,CiprianoG,3,NWDC
28979,Austin,SantanaL,3,BUILD Chicago
69674,East Side,LanierA,3,Claretian Associates
71238,East Side,CortezJ,3,Claretian Associates
61780,East Side,LanierA,3,Claretian Associates
28988,Austin,SantanaL,3,BUILD Chicago
30475,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
29716,Austin,OliveK,3,BUILD Chicago
65702,West Elsdon,GhdeyY,3,HPNC
33846,West Englewood,HartmanM,3,GAGDC
81441,East Side,LanierA,3,Claretian Associates
86321,Near West Side,CiprianoG,3,NWDC
86320,Near West Side,CiprianoG,3,NWDC
65347,Brighton Park,SanchezG,3,Enlace Chicago
30611,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
67086,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
75526,Brighton Park,SanchezG,3,Enlace Chicago
28987,Austin,SantanaL,3,BUILD Chicago
68776,South Shore,OdeyaleR,3,Claretian Associates
77495,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
29380,Austin,WilliamsM,3,BUILD Chicago
30615,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
28983,Austin,SantanaL,3,BUILD Chicago
33382,West Englewood,HartmanM,3,GAGDC
62011,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
66518,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
80243,East Side,LanierA,3,Claretian Associates
65487,South Shore,OdeyaleR,3,Claretian Associates
64881,East Side,LanierA,3,Claretian Associates
72026,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
71503,Greater Grand Crossing,OkereS,3,CNH-Bronzeville
79056,East Side,LanierA,3,Claretian Associates
81478,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
28978,Austin,SantanaL,3,BUILD Chicago
67437,East Side,CortezJ,3,Claretian Associates
29704,Austin,OliveK,3,BUILD Chicago
33887,West Englewood,HartmanM,3,GAGDC
79212,East Side,LanierA,3,Claretian Associates
81615,Greater Grand Crossing,OkereS,3,CNH-Bronzeville
62384,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
82794,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
80986,East Side,LanierA,3,Claretian Associates
78877,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
69371,Beverly,GrabowskiN,3,Nicole - Dem2Fem
61982,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
72714,North Lawndale,SavageM,3,Sinai
61292,Brighton Park,PallaresA,3,Enlace Chicago
74106,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
87201,Near West Side,WrightA,3,NWDC
66827,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
77215,North Lawndale,SavageM,3,Sinai
64039,Brighton Park,PallaresA,3,Enlace Chicago
62912,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
73931,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
29416,Austin,WilliamsM,3,BUILD Chicago
63119,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
33347,West Englewood,LumumbaA,3,GAGDC
33843,West Englewood,HartmanM,3,GAGDC
29390,Austin,WilliamsM,3,BUILD Chicago
66053,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
77030,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
61867,Brighton Park,CalderonD,3,Enlace Chicago
61527,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
86337,Near West Side,CiprianoG,3,NWDC
76534,Greater Grand Crossing,OkereS,3,CNH-Bronzeville
79220,West Elsdon,CaraballoG,3,HPNC
28984,Austin,SantanaL,3,BUILD Chicago
28985,Austin,SantanaL,3,BUILD Chicago
61998,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
33249,West Englewood,LumumbaA,3,GAGDC
86339,Near West Side,CiprianoG,3,NWDC
64169,West Elsdon,TripathiA,3,HPNC
68905,Brighton Park,CalderonD,3,Enlace Chicago
87195,Near West Side,WrightA,3,NWDC
77143,Beverly,GipsonA,3,Ariel - Dem2Fem
68081,East Side,CortezJ,3,Claretian Associates
86342,Near West Side,CiprianoG,3,NWDC
28980,Austin,SantanaL,3,BUILD Chicago
63523,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
33847,West Englewood,HartmanM,3,GAGDC
70671,West Englewood,LumumbaA,3,GAGDC
30469,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
86336,Near West Side,CiprianoG,3,NWDC
68043,Brighton Park,PallaresA,3,Enlace Chicago
86820,Near West Side,AlzamliA,3,NWDC
81561,Greater Grand Crossing,OkereS,3,CNH-Bronzeville
87197,Near West Side,WrightA,3,NWDC
65760,West Englewood,LumumbaA,3,GAGDC
86341,Near West Side,CiprianoG,3,NWDC
33153,West Englewood,LumumbaA,3,GAGDC
86821,Near West Side,AlzamliA,3,NWDC
86343,Near West Side,CiprianoG,3,NWDC
74879,West Elsdon,CaraballoG,3,HPNC
80569,Brighton Park,PallaresA,3,Enlace Chicago
87179,Near West Side,WrightA,3,NWDC
81018,West Elsdon,CaraballoG,3,HPNC
29438,Austin,WilliamsM,3,BUILD Chicago
66410,West Elsdon,TripathiA,3,HPNC
82673,North Lawndale,SavageM,3,Sinai
71886,East Side,LanierA,3,Claretian Associates
82051,Greater Grand Crossing,OkereS,3,CNH-Bronzeville
74546,Beverly,GrabowskiN,3,Nicole - Dem2Fem
86338,Near West Side,CiprianoG,3,NWDC
30589,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
76072,Brighton Park,PallaresA,3,Enlace Chicago
33219,West Englewood,LumumbaA,3,GAGDC
30592,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
76193,Brighton Park,SanchezG,3,Enlace Chicago
82634,West Elsdon,CaraballoG,3,HPNC
70087,Greater Grand Crossing,OkereS,3,CNH-Bronzeville
61662,East Side,LanierA,3,Claretian Associates
29422,Austin,WilliamsM,3,BUILD Chicago
28961,Austin,SantanaL,3,BUILD Chicago
70212,East Side,CortezJ,3,Claretian Associates
71580,West Englewood,HallK,3,GAGDC
64531,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
86323,Near West Side,CiprianoG,3,NWDC
68457,Brighton Park,PallaresA,3,Enlace Chicago
29437,Austin,WilliamsM,3,BUILD Chicago
30560,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
74389,Greater Grand Crossing,OkereS,3,CNH-Bronzeville
30509,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
64177,East Side,WashingtonM,3,Claretian Associates
28955,Austin,SantanaL,3,BUILD Chicago
30618,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
30599,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
67516,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
28954,Austin,SantanaL,3,BUILD Chicago
79518,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
76496,Greater Grand Crossing,OkereS,3,CNH-Bronzeville
63716,West Englewood,HallK,3,GAGDC
69047,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
33127,West Englewood,LumumbaA,3,GAGDC
28936,Austin,SantanaL,3,BUILD Chicago
30620,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
29689,Austin,OliveK,3,BUILD Chicago
69365,Beverly,GrabowskiN,3,Nicole - Dem2Fem
65271,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
30621,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
75065,West Elsdon,TripathiA,3,HPNC
69783,East Side,WashingtonM,3,Claretian Associates
28904,Austin,SantanaL,3,BUILD Chicago
74948,Beverly,GipsonA,3,Ariel - Dem2Fem
68908,Brighton Park,SanchezG,3,Enlace Chicago
80363,Beverly,GrabowskiN,3,Nicole - Dem2Fem
87177,Near West Side,WrightA,3,NWDC
63723,West Englewood,HallK,3,GAGDC
67820,East Side,WashingtonM,3,Claretian Associates
66761,Beverly,GrabowskiN,3,Nicole - Dem2Fem
73401,East Side,WashingtonM,3,Claretian Associates
80618,Beverly,GrabowskiN,3,Nicole - Dem2Fem
75102,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
63998,North Lawndale,SingletonO,3,Sinai
87186,Near West Side,WrightA,3,NWDC
28918,Austin,SantanaL,3,BUILD Chicago
73987,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
28931,Austin,SantanaL,3,BUILD Chicago
79935,West Elsdon,CaraballoG,3,HPNC
30548,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
82878,East Side,WashingtonM,3,Claretian Associates
72430,West Elsdon,CaraballoG,3,HPNC
32995,West Englewood,LumumbaA,3,GAGDC
82873,East Side,WashingtonM,3,Claretian Associates
71267,West Elsdon,CaraballoG,3,HPNC
69865,Brighton Park,PallaresA,3,Enlace Chicago
78178,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
29675,Austin,OliveK,3,BUILD Chicago
29684,Austin,OliveK,3,BUILD Chicago
62930,East Side,WashingtonM,3,Claretian Associates
78233,Greater Grand Crossing,RollinsD,3,CNH-Bronzeville
70498,East Side,WashingtonM,3,Claretian Associates
33311,West Englewood,HartmanM,3,GAGDC
66332,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
28908,Austin,SantanaL,3,BUILD Chicago
81005,East Side,WashingtonM,3,Claretian Associates
70031,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
66562,East Side,WashingtonM,3,Claretian Associates
88544,Near West Side,AlzamliA,3,NWDC
29452,Austin,WilliamsM,3,BUILD Chicago
29482,Austin,WilliamsM,3,BUILD Chicago
28816,Austin,SantanaL,3,BUILD Chicago
87178,Near West Side,WrightA,3,NWDC
70115,North Lawndale,SingletonO,3,Sinai
77711,Beverly,GipsonA,3,Ariel - Dem2Fem
30570,Greater Grand Crossing,OsowaT,3,CNH-Bronzeville
80187,East Side,WashingtonM,3,Claretian Associates
33419,West Englewood,LumumbaA,3,GAGDC
87170,Near West Side,WrightA,3,NWDC
67497,North Lawndale,SingletonO,3,Sinai
67496,East Side,WashingtonM,3,Claretian Associates
82637,East Side,WashingtonM,3,Claretian Associates
64196,West Englewood,HallK,3,GAGDC
80382,East Side,WashingtonM,3,Claretian Associates
63398,Beverly,GrabowskiN,3,Nicole - Dem2Fem
33760,West Englewood,LumumbaA,3,GAGDC
87180,Near West Side,WrightA,3,NWDC
33092,West Englewood,LumumbaA,3,GAGDC
76462,North Lawndale,SingletonO,3,Sinai
74599,West Elsdon,TripathiA,3,HPNC
64022,Beverly,GrabowskiN,3,Nicole - Dem2Fem
67341,North Lawndale,SingletonO,3,Sinai
